Age,Gender,Tenure,MonthlyCharges,Contract,PaymentMethod,TotalCharges
49,0,23,100.69,2,1,2365.83
59,1,20,97.91,0,3,1841.21
64,1,30,65.11,1,3,1857.15
39,1,8,15.24,2,2,110.76
42,0,36,88.96,0,2,3199.95
57,1,71,13.95,1,2,1010.22
69,0,56,135.46,0,0,7513.96
73,1,57,40.64,2,2,2313.22
51,1,55,37.09,1,2,2106.37
55,0,19,115.09,1,2,2162.63
23,0,61,118.68,0,3,7148.05
23,1,61,102.56,2,0,6172.73
20,0,48,17.8,0,3,873.25
80,1,39,52.56,1,1,2066.95
72,1,25,66.31,0,3,1618.69
59,1,55,58.8,0,3,3175.64
58,0,35,102.64,0,3,3607.19
36,0,5,39.27,1,0,176.99
52,0,25,45.41,1,2,1041.0
33,0,4,142.96,0,2,541.78
21,1,38,38.44,0,2,1462.48
31,0,13,115.83,0,2,1429.19
20,0,25,34.53,0,1,944.45
21,0,19,47.61,2,0,876.81
63,0,1,62.27,0,3,169.06
24,2,40,37.21,0,2,1458.89
26,1,34,122.89,1,3,4167.79
36,1,17,50.88,2,2,891.66
50,1,50,118.06,2,3,5850.22
18,1,2,75.56,0,2,181.13
62,1,24,52.23,2,1,1259.75
77,1,71,26.53,0,2,1962.35
25,0,22,39.55,0,3,878.16
47,0,55,78.51,1,0,4340.05
19,0,32,21.8,1,1,683.27
79,0,23,133.02,2,0,3066.63
44,0,44,117.93,0,2,5103.98
67,1,58,50.31,0,2,2909.9
76,1,15,108.02,1,2,1576.1
28,0,44,110.85,0,2,4884.3
51,0,45,63.89,0,2,2902.0
75,1,1,87.64,0,2,125.16
23,0,18,68.94,0,3,1282.98
24,1,12,116.63,2,0,1331.0
46,0,46,124.15,0,2,5694.25
35,1,25,84.11,0,2,2085.47
66,0,48,105.36,1,2,5034.47
80,1,12,34.43,2,1,386.04
28,1,8,71.79,0,3,518.24
45,0,4,33.75,0,2,56.76
34,1,57,124.99,0,3,7140.69
58,1,59,51.86,0,2,2984.47
70,1,57,104.24,1,0,5968.38
41,2,66,47.5,1,2,3177.89
37,0,21,31.37,0,1,670.09
33,0,24,78.27,0,2,1921.4
76,1,65,137.35,0,2,8976.74
71,1,18,90.22,1,1,1567.52
54,1,67,28.43,0,0,1871.8
24,0,56,10.32,1,1,560.7
33,0,24,26.29,2,2,656.24
60,0,71,113.76,0,1,8120.55
30,1,24,95.06,0,3,2267.08
31,0,63,32.66,0,2,2048.86
64,1,55,28.59,0,2,1607.61
63,0,50,49.34,1,3,2514.1
23,1,22,114.38,2,3,2556.07
77,1,12,42.47,0,0,428.83
56,0,24,94.91,0,3,2254.58
34,0,64,60.84,1,2,3915.68
75,0,13,115.59,0,3,1591.07
52,0,19,133.61,0,2,2467.6
72,1,46,42.97,1,2,1957.79
66,0,54,146.29,0,0,7804.93
18,1,40,48.76,1,3,2030.29
74,1,53,30.92,0,2,1700.06
36,0,9,54.09,1,2,496.23
27,0,5,83.73,0,1,373.16
71,1,34,53.39,0,1,1772.25
35,0,9,134.85,1,0,1180.92
28,1,2,70.75,1,1,81.56
61,1,25,40.24,1,2,1045.2
45,0,3,133.97,2,2,383.11
70,1,71,16.04,1,2,1055.67
59,1,54,113.95,0,0,6132.79
23,1,58,82.94,2,1,4744.74
26,0,31,120.3,0,3,3629.86
58,1,23,32.38,0,1,746.39
66,0,68,56.19,1,2,3809.77
32,1,63,120.57,0,0,7583.2
19,0,25,30.6,1,1,752.98
35,0,69,47.69,0,0,3226.42
54,1,38,79.42,1,1,2975.28
61,0,12,121.29,0,3,1424.19
68,1,66,108.13,0,3,7168.12
22,1,52,100.78,1,3,5275.95
43,0,11,59.13,1,0,659.41
49,0,44,47.19,1,3,2048.14
45,1,37,27.63,0,2,961.08
58,1,30,132.39,0,0,3983.08
66,1,62,94.68,1,3,5991.42
61,1,12,46.4,0,0,510.23
79,0,24,20.93,0,0,562.12
59,0,18,22.46,0,2,429.0
46,0,9,45.06,2,3,343.9
65,0,63,87.81,0,3,5541.68
49,1,62,128.78,0,0,7947.86
53,1,70,96.86,0,0,6839.71
72,1,72,60.06,1,2,4290.8
48,1,26,46.76,0,1,1122.55
76,1,58,85.86,1,1,4958.96
33,0,63,42.92,2,0,2666.98
23,0,51,140.68,2,2,7207.4
23,1,34,30.51,0,1,1022.5
49,0,50,28.29,0,2,1502.69
40,0,53,70.22,0,2,3770.69
41,1,71,144.5,0,3,10243.87
77,0,62,101.79,2,2,6211.34
65,1,53,25.6,1,2,1368.02
24,0,32,123.43,0,2,3974.42
73,1,61,88.1,2,0,5429.6
48,0,18,39.1,0,0,672.19
26,0,10,146.0,1,3,1485.23
35,1,24,55.09,0,1,1303.3
49,1,58,125.25,0,2,7322.2
35,0,28,23.54,1,0,677.25
45,0,3,133.84,0,2,379.07
28,0,21,37.9,0,3,732.75
59,2,5,87.68,1,1,405.78
80,1,45,42.41,0,0,1893.76
79,2,22,89.13,0,3,2049.39
18,1,71,17.29,0,0,1205.26
59,1,31,80.11,0,1,2440.47
76,0,41,52.89,2,1,2133.63
29,1,35,117.13,1,2,4087.83
60,1,13,118.12,1,3,1556.17
35,1,24,110.01,0,1,2635.86
58,1,6,139.05,0,1,951.43
53,0,31,134.5,0,1,4156.39
33,0,62,13.92,2,3,855.19
68,0,45,51.41,0,1,2291.39
42,1,61,65.34,1,3,4018.88
32,1,9,70.81,0,0,620.72
44,2,4,85.5,1,0,354.16
74,0,53,87.04,0,3,4672.65
33,0,72,107.64,0,2,7713.03
67,0,67,77.5,2,1,5220.96
58,2,26,26.71,1,2,694.2
44,1,31,32.55,0,0,990.98
33,1,49,53.08,1,3,2551.89
70,1,29,40.6,0,1,1115.23
74,1,19,32.65,0,3,679.8
43,0,69,90.57,0,2,6244.22
50,1,71,67.17,0,3,4645.91
55,0,37,72.03,0,3,2690.33
51,1,42,140.67,1,3,5869.99
51,0,3,142.75,0,3,453.68
26,1,70,117.65,2,1,8306.66
42,1,70,14.55,0,3,1024.09
25,0,71,55.61,1,2,3916.2
78,0,10,144.22,1,2,1522.18
23,0,13,144.49,0,2,1803.61
58,0,28,113.17,1,2,3120.98
70,1,48,43.63,0,3,2042.29
58,0,67,115.72,1,3,7790.38
25,0,50,20.68,0,1,980.3
58,1,4,73.43,2,0,292.7
59,1,64,57.35,0,2,3672.15
57,0,57,91.89,1,0,5217.68
20,1,63,64.97,0,2,3988.63
41,1,2,74.96,2,2,97.12
54,1,49,95.67,1,0,4646.93
77,1,15,58.95,0,2,914.59
41,1,52,20.1,2,1,1093.89
46,0,26,88.39,0,2,2306.77
26,0,26,47.2,0,3,1293.37
34,1,72,84.39,0,1,6079.34
24,0,9,144.36,2,3,1315.22
31,1,34,32.36,0,1,1022.93
18,0,45,116.55,1,3,5188.68
23,1,15,76.14,1,1,1137.69
23,1,53,42.5,1,1,2230.96
49,1,72,31.94,2,3,2320.84
43,1,43,29.85,0,1,1269.29
28,1,51,145.06,1,1,7363.79
54,1,62,92.66,0,1,5728.23
41,1,32,122.27,1,3,3875.97
38,0,63,82.77,2,0,5229.45
20,0,61,89.16,1,2,5406.41
65,0,31,28.39,2,2,836.77
76,1,18,21.04,1,3,421.56
75,1,20,74.51,0,2,1525.55
22,1,49,104.62,2,1,5125.45
65,1,60,30.54,0,1,1811.14
49,2,24,146.62,0,0,3577.75
37,1,62,113.58,1,0,7027.03
35,1,18,95.73,2,2,1684.46
57,1,8,78.42,0,2,634.57
77,1,18,146.03,1,3,2710.42
21,0,18,17.54,0,3,319.08
21,0,9,96.5,0,2,817.26
60,1,44,122.22,2,3,5269.48
19,1,15,71.71,0,3,1066.49
70,0,36,37.94,0,2,1449.0
78,1,65,105.57,2,1,6879.38
49,1,58,95.4,2,2,5631.46
24,1,38,84.07,2,2,3273.46
30,0,6,122.26,0,1,740.27
26,1,56,71.31,0,3,4032.99
19,1,24,36.44,0,2,885.28
50,1,52,17.44,1,0,906.41
23,0,57,40.97,1,3,2386.46
24,1,33,122.37,1,3,4099.54
56,1,29,99.06,2,2,2928.68
79,1,48,77.48,0,2,3723.19
52,0,7,88.45,0,2,654.64
52,0,41,10.11,0,3,392.1
40,0,4,24.8,0,2,83.65
29,1,50,85.19,1,2,4148.37
72,0,47,41.47,2,2,1944.37
72,0,35,110.75,1,2,3980.01
20,0,65,130.01,0,2,8442.45
31,0,7,73.69,2,0,571.1
45,0,37,116.03,0,1,4275.1
64,0,8,38.68,0,3,321.77
28,1,56,42.26,1,1,2417.53
40,0,25,107.03,1,2,2776.17
49,0,71,68.38,0,0,4868.75
67,0,39,59.34,2,0,2330.26
64,0,32,123.38,0,1,3868.75
61,0,52,105.92,0,1,5422.08
47,0,13,130.77,0,2,1714.57
71,0,15,30.2,2,2,441.25
38,0,23,147.55,2,0,3371.35
32,0,19,83.81,0,3,1581.99
28,0,10,58.54,0,2,589.02
75,1,65,16.39,0,1,989.85
18,0,38,70.12,2,2,2646.28
52,1,24,55.28,2,0,1345.58
56,0,59,32.72,2,0,1963.25
27,0,59,31.68,0,2,1913.18
46,0,37,34.52,0,1,1234.42
34,0,69,106.77,2,1,7377.51
21,2,64,48.99,0,2,3177.09
77,1,9,149.84,1,3,1358.15
71,1,10,111.79,0,1,1100.27
27,0,37,108.78,2,2,4033.83
80,1,53,109.77,2,3,5834.27
74,1,52,37.36,1,0,1968.14
34,0,45,93.24,0,2,4146.56
35,0,8,48.43,1,3,325.28
52,1,56,118.22,1,2,6544.48
43,1,50,93.19,0,1,4552.55
42,0,54,48.66,0,3,2588.62
41,1,54,12.66,0,2,584.0
52,1,2,69.2,2,3,113.41
41,0,64,136.85,2,0,8761.41
57,1,40,135.75,0,0,5425.35
31,0,42,145.22,1,0,6049.05
60,1,31,117.15,0,3,3634.76
62,0,8,128.55,0,2,954.29
30,1,21,18.77,0,2,343.67
34,1,32,108.34,0,0,3468.39
35,1,53,38.33,1,2,1976.12
52,1,47,14.16,0,1,560.12
71,0,45,130.57,1,1,5906.53
69,0,32,127.59,0,2,4122.22
61,1,70,16.32,0,0,1179.86
40,2,45,27.97,0,2,1241.75
80,0,22,24.07,1,0,548.76
38,1,62,23.33,2,0,1533.91
48,1,64,43.97,1,0,2824.3
30,0,40,91.46,1,0,3674.29
64,0,13,61.89,1,0,793.72
65,0,15,147.2,2,1,2155.6
38,1,21,50.92,0,0,1152.31
80,0,8,88.29,0,1,816.72
67,2,10,109.72,0,2,1140.45
64,0,1,145.07,0,2,97.87
19,0,6,121.65,0,2,792.77
48,0,58,55.05,2,2,3184.72
39,0,64,129.85,2,1,8330.84
56,0,64,88.0,0,2,5641.49
78,1,62,104.83,1,2,6572.43
77,0,41,122.85,0,3,5011.43
25,1,40,12.31,0,3,488.72
44,0,25,88.46,2,2,2174.22
69,1,1,82.3,0,0,84.04
63,1,66,116.19,0,0,7700.36
37,1,18,13.53,1,2,258.3
19,1,21,75.9,2,0,1551.92
60,0,49,55.15,0,1,2652.98
25,0,68,10.78,2,1,737.36
28,0,2,81.27,0,2,173.54
68,1,72,106.58,1,0,7674.13
59,1,7,18.05,0,3,23.51
54,0,9,37.14,0,1,352.76
77,1,40,56.15,0,1,2255.15
24,1,22,42.76,0,3,938.83
65,1,68,143.87,0,2,9731.59
50,0,46,132.35,0,1,6111.67
79,0,38,35.67,0,3,1356.17
60,0,29,11.85,0,2,364.71
63,0,52,117.1,2,0,6098.35
61,0,19,77.53,1,3,1408.36
41,1,38,140.44,0,1,5341.08
63,0,70,136.47,2,3,9572.36
46,1,34,22.64,1,3,758.4
67,1,18,12.36,0,2,301.41
19,1,61,13.73,0,2,855.93
58,0,12,18.23,1,2,278.31
38,1,31,137.6,0,3,4280.36
76,0,62,36.37,1,2,2340.02
63,1,57,114.15,1,3,6475.08
34,1,58,127.52,0,2,7416.86
39,1,44,126.39,0,3,5518.22
76,0,18,124.91,2,1,2213.67
56,1,7,83.21,0,3,553.33
22,1,48,149.85,0,2,7142.55
22,1,21,145.12,0,0,2968.87
44,0,7,107.64,0,3,815.98
40,1,61,46.89,0,2,2884.45
78,0,58,76.1,1,2,4398.4
73,1,7,41.03,0,2,306.53
55,0,45,115.04,2,0,5149.54
26,0,30,17.37,0,1,556.49
67,0,38,120.77,2,3,4634.91
42,0,58,33.94,1,1,2026.98
35,0,31,115.24,2,3,3513.98
51,0,29,127.13,0,2,3834.38
41,0,62,77.67,0,3,4876.87
34,0,16,111.24,0,2,1832.99
67,0,19,26.88,0,1,577.53
41,0,34,32.38,0,3,1075.0
73,1,30,18.52,0,3,533.05
30,1,37,93.26,0,3,3440.3
19,1,11,130.91,0,2,1408.42
60,0,34,28.22,1,2,944.09
76,1,3,42.93,0,0,190.5
39,0,58,87.76,0,3,5131.11
30,0,28,38.35,0,1,1041.53
61,0,27,15.88,0,2,423.42
52,1,17,36.48,2,3,632.16
19,1,53,89.78,0,3,4639.6
63,0,6,20.49,1,2,134.99
78,0,57,73.63,0,3,4153.82
23,1,24,30.44,1,1,728.74
45,2,9,64.63,0,3,563.19
56,1,25,31.59,0,2,880.48
71,1,24,16.44,0,1,327.71
59,0,31,108.47,1,3,3329.21
23,0,45,81.86,2,0,3700.24
23,1,50,24.08,0,2,1220.48
63,0,35,27.99,0,3,983.0
45,1,23,48.85,0,0,1109.2
66,0,33,30.96,1,0,996.81
69,1,56,146.68,0,1,8287.5
54,1,39,31.89,0,3,1149.42
55,1,50,19.77,2,1,984.2
19,0,60,135.3,2,2,8060.12
43,1,33,65.23,0,1,2154.07
50,0,72,144.7,0,2,10504.37
51,0,32,37.33,1,2,1112.17
48,0,50,31.45,0,0,1522.53
56,0,62,87.03,0,2,5402.34
57,1,32,92.87,0,2,2978.66
69,0,14,97.31,1,2,1333.92
31,2,35,149.14,0,2,5215.91
70,0,55,125.12,0,0,6858.44
45,0,7,77.44,0,3,539.65
79,0,16,38.17,1,0,611.53
68,0,71,66.99,1,2,4818.04
55,0,63,85.06,0,0,5288.43
63,1,48,142.07,0,1,6764.01
29,1,23,132.7,2,1,3046.11
47,0,11,30.32,2,2,323.79
57,0,7,104.03,0,0,706.96
62,1,36,115.99,0,3,4211.29
68,0,56,118.27,2,0,6684.9
47,1,36,50.9,0,2,1757.9
73,1,33,52.53,0,0,1795.24
22,0,28,43.29,0,2,1147.13
69,1,31,117.16,1,2,3650.87
58,0,71,144.62,0,1,10248.41
45,1,32,129.75,1,2,4117.41
30,0,37,125.98,0,1,4746.95
47,1,5,88.05,1,2,494.24
18,0,49,128.97,2,3,6332.49
57,1,71,63.97,0,3,4539.15
66,0,9,112.7,2,3,962.05
51,1,22,139.84,0,1,3084.63
37,1,59,49.63,0,2,2881.93
66,1,46,49.52,2,0,2194.66
22,1,29,30.98,1,3,911.85
47,1,61,24.84,0,2,1490.37
61,1,63,122.28,0,3,7713.86
64,1,42,113.77,1,0,4824.82
47,0,53,144.53,0,2,7703.47
36,0,26,143.07,0,2,3696.67
33,0,67,65.34,0,1,4343.57
73,0,33,86.8,0,3,2793.0
26,0,37,14.5,1,2,563.22
34,0,53,91.9,0,2,4860.65
77,0,35,45.58,0,3,1572.66
21,0,10,82.92,2,3,856.09
22,1,36,55.27,0,2,2072.34
21,1,55,129.98,2,3,7193.24
29,0,13,28.39,0,3,390.09
74,0,35,96.98,0,3,3445.38
45,1,6,123.69,0,0,731.06
20,0,47,90.53,2,0,4131.63
53,0,37,130.32,1,2,4794.64
44,1,6,102.21,1,2,514.31
41,0,13,13.52,2,2,243.65
18,0,43,48.0,0,3,2059.62
68,0,51,127.43,2,3,6462.7
50,2,70,122.61,0,0,8575.3
79,0,9,104.99,0,2,1035.96
58,0,19,119.42,2,1,2349.87
36,0,62,87.26,0,3,5236.8
44,2,25,58.96,2,3,1436.88
40,1,1,32.04,0,3,0.0
28,1,3,37.65,0,1,169.98
40,0,22,16.5,2,0,279.43
40,1,58,100.6,1,2,5787.58
62,2,6,79.34,2,3,540.36
49,0,72,94.29,1,1,6763.08
58,0,24,112.35,1,1,2729.36
65,2,60,34.38,2,1,2037.31
55,0,8,107.9,2,2,855.49
32,0,62,85.76,0,2,5360.04
36,1,48,137.79,0,2,6568.27
76,0,15,84.26,1,0,1226.72
51,0,67,108.53,0,2,7335.04
72,0,55,62.69,0,2,3487.98
76,1,57,117.97,0,1,6741.26
80,1,1,120.17,0,2,68.99
27,0,50,80.79,2,3,4023.72
46,1,61,31.19,2,2,1765.91
63,1,33,90.86,0,3,2967.72
59,0,67,54.77,0,2,3774.91
23,1,6,140.47,0,2,860.83
40,0,23,85.56,0,1,1913.97
34,1,14,77.04,1,2,951.58
19,1,19,30.74,1,2,578.72
27,1,31,91.58,0,3,2916.76
54,0,67,48.64,0,2,3205.45
42,1,53,22.49,0,2,1221.9
54,1,22,65.82,0,3,1495.7
57,0,45,32.42,1,1,1428.03
45,0,53,75.85,0,3,3969.68
49,0,63,57.87,0,3,3696.51
74,1,21,28.42,1,1,580.07
54,0,68,93.18,0,2,6363.97
51,0,29,74.07,1,3,2035.34
50,2,26,87.95,0,2,2273.23
62,0,21,46.56,0,1,1000.35
80,1,51,128.71,0,2,6496.13
70,1,39,144.55,0,2,5565.04
57,1,18,120.29,0,2,2162.96
54,1,4,96.81,1,2,455.15
55,0,30,59.86,0,3,1739.1
39,0,26,49.01,0,2,1283.02
52,1,15,40.09,1,3,603.53
65,1,23,73.34,0,2,1685.28
76,1,23,17.36,2,3,516.84
76,2,64,100.64,2,2,6482.23
33,0,46,139.17,0,0,6369.29
31,0,9,140.66,1,1,1273.97
47,0,23,30.76,1,0,698.89
77,1,3,16.48,0,3,41.47
41,0,29,130.29,0,2,3794.24
36,1,3,147.11,1,1,524.59
72,1,5,42.85,1,3,168.49
76,0,69,86.13,1,0,5864.46
26,2,21,57.11,1,3,1131.87
50,1,5,74.72,0,3,307.92
28,1,11,37.44,0,3,444.39
37,0,3,57.93,2,0,134.52
27,0,6,123.82,0,0,723.96
44,0,1,94.14,0,0,33.37
68,1,32,99.3,0,2,3175.46
47,1,57,102.67,2,3,5908.04
37,0,1,44.09,2,0,64.47
71,0,40,140.21,0,1,5727.76
62,1,66,44.67,1,0,2963.17
28,1,23,149.92,0,1,3433.02
38,1,70,17.2,0,2,1141.15
40,0,33,64.52,0,3,2205.95
35,0,5,23.9,0,2,187.18
32,1,58,48.69,0,1,2799.05
67,0,63,76.33,2,2,4787.75
46,0,9,49.65,1,2,398.73
31,1,52,137.75,0,2,7160.12
75,0,49,84.07,0,2,4084.74
25,1,42,90.76,1,2,3709.29
49,1,28,136.82,1,2,3825.65
45,0,62,20.1,2,1,1225.9
38,1,68,24.52,0,0,1660.72
70,1,70,83.92,0,3,5872.48
35,2,53,69.02,0,2,3658.01
67,2,18,111.76,0,0,1975.13
19,0,28,147.51,0,3,4065.42
69,0,33,145.71,1,3,4721.42
22,0,16,116.68,0,2,1847.78
67,0,56,147.12,1,0,8266.96
50,1,58,15.72,0,3,900.36
57,1,1,95.09,1,2,57.63
32,1,19,24.8,0,1,502.43
41,0,31,146.68,1,0,4602.17
51,1,58,88.84,0,2,5148.44
38,1,58,55.18,0,1,3172.69
57,2,15,56.9,0,1,883.43
79,0,31,132.37,1,1,3980.47
56,1,28,18.79,1,1,570.92
45,1,1,104.78,1,2,167.93
25,1,9,66.24,0,0,625.36
21,0,50,128.86,1,3,6313.51
59,0,24,17.11,2,2,405.11
60,1,27,144.2,0,0,3897.14
39,0,24,106.88,1,3,2470.05
53,0,48,149.18,0,3,7279.71
42,1,10,45.28,2,0,528.48
29,1,3,87.27,2,1,231.84
26,1,59,49.36,0,1,2861.46
77,0,53,13.11,2,0,643.54
54,0,53,50.7,1,3,2755.39
42,1,38,81.16,1,1,3038.9
80,1,46,122.41,0,2,5676.16
60,1,7,27.49,1,3,107.15
37,0,28,108.79,0,1,2966.18
70,0,52,40.3,2,1,2111.2
67,1,70,17.28,1,2,1248.2
19,0,46,74.85,1,3,3424.36
73,1,42,131.29,1,3,5523.83
26,0,56,49.26,2,2,2803.05
21,1,17,93.31,0,2,1516.06
25,1,44,135.9,0,0,6011.4
35,1,30,93.34,1,2,2753.19
31,1,34,56.96,1,2,1838.91
71,0,31,28.24,0,3,874.19
70,0,34,120.44,0,2,4069.77
26,0,36,25.6,0,0,872.83
27,0,58,65.15,0,1,3705.29
54,1,23,23.07,1,1,517.95
71,1,63,144.2,0,3,9151.57
33,1,18,141.67,0,1,2566.43
34,2,27,37.0,1,1,1001.64
59,0,14,112.06,2,3,1591.69
69,1,37,22.26,0,0,746.87
39,1,46,46.67,0,2,2120.07
34,0,33,148.97,0,1,4917.39
70,1,10,99.16,1,1,1056.02
49,1,72,141.77,0,2,10265.5
73,0,59,105.85,0,2,6072.8
37,1,15,22.79,1,2,265.3
62,0,36,96.64,0,3,3487.34
29,0,50,22.23,0,0,1133.44
66,0,16,12.46,1,2,153.14
31,0,72,28.25,0,2,2043.27
38,0,60,57.98,1,2,3509.19
31,1,52,40.85,2,1,2125.61
42,0,54,127.04,2,3,6912.58
36,0,15,63.12,1,0,1040.73
76,0,4,130.64,0,3,569.74
40,0,31,82.97,0,2,2588.43
32,0,9,121.21,0,0,1090.1
63,1,58,55.0,2,2,3080.98
65,1,28,30.57,0,1,804.04
58,1,35,55.96,0,1,1977.12
65,1,56,125.54,0,1,7094.5
46,1,4,141.39,2,3,489.66
70,0,22,50.67,0,0,1148.33
40,1,59,34.87,0,1,2029.16
46,0,61,17.25,2,0,1002.84
29,0,67,135.94,0,1,9142.33
50,1,51,104.31,0,3,5247.06
38,1,32,100.94,0,2,3227.09
25,2,65,33.16,0,3,2127.31
32,1,15,140.83,0,0,2110.83
43,0,6,38.71,1,1,240.91
27,1,33,18.7,0,1,649.63
62,1,22,97.97,2,3,2201.32
44,1,28,30.75,0,2,834.97
58,0,5,136.63,0,0,624.71
42,1,64,29.21,2,1,1856.52
62,1,62,129.82,0,0,8050.48
30,0,12,48.86,0,0,566.44
31,1,68,107.22,0,0,7271.23
61,0,4,118.53,0,1,407.73
39,0,33,50.59,0,1,1628.31
40,0,32,128.54,0,3,4130.84
43,0,45,104.84,0,1,4760.47
48,0,24,50.69,1,2,1233.52
35,1,10,117.82,1,3,1110.64
75,1,12,38.39,0,1,493.12
36,1,16,74.82,0,2,1166.46
34,2,55,136.99,0,1,7491.51
49,1,35,23.35,1,3,858.42
20,0,70,43.16,0,2,3090.95
61,1,7,87.28,2,0,656.9
24,0,9,57.36,0,3,453.69
67,1,9,67.64,0,2,600.44
27,0,50,33.63,0,3,1713.57
77,1,65,28.97,2,0,1949.85
27,1,65,86.87,1,0,5697.12
24,1,29,31.76,0,1,870.74
47,0,40,94.64,0,0,3718.72
71,1,64,77.02,0,2,4928.1
41,0,41,49.88,0,1,2014.31
28,1,59,71.11,0,3,4225.71
79,1,34,148.32,1,3,5062.03
46,0,61,24.18,0,1,1386.86
74,1,15,39.92,0,3,644.83
77,1,14,123.19,1,1,1754.94
72,0,55,78.79,0,2,4358.0
70,2,9,47.3,1,2,424.43
50,2,47,100.46,0,2,4708.43
24,0,35,87.97,0,0,3052.84
45,0,20,84.08,1,3,1660.97
70,1,23,133.7,1,0,3032.21
71,1,37,71.64,0,0,2680.21
79,0,55,41.51,1,1,2333.92
49,1,21,52.63,1,0,1074.81
20,1,60,122.48,0,2,7266.8
48,0,55,67.7,0,3,3634.55
57,0,35,56.61,0,1,2001.92
41,1,11,89.65,0,3,922.83
39,0,2,35.13,0,3,24.15
64,0,3,58.19,2,0,47.36
33,1,46,60.05,0,0,2825.3
71,1,61,109.77,1,1,6760.73
74,0,2,149.22,1,2,256.5
21,1,54,118.82,2,0,6445.09
19,0,40,13.88,2,0,573.84
60,1,52,75.73,0,2,3928.06
59,1,34,145.73,0,2,4871.15
79,0,39,43.61,2,3,1725.63
80,0,6,88.42,1,2,454.56
65,1,5,128.96,0,2,612.2
70,0,35,76.35,0,0,2663.94
25,0,47,44.01,1,2,2157.93
33,0,54,46.05,1,3,2483.59
25,0,51,134.5,0,3,6836.19
25,0,10,131.02,1,3,1307.93
55,1,25,66.27,1,2,1652.55
47,1,68,88.79,0,2,6045.03
19,1,71,140.09,0,2,9992.07
30,1,3,16.78,0,1,13.04
23,1,16,80.49,1,3,1319.52
56,0,28,58.25,0,1,1665.89
39,0,45,100.37,0,2,4466.37
68,1,36,51.49,2,2,1792.8
79,1,67,74.71,0,2,5044.02
22,1,42,66.75,0,3,2810.2
72,1,37,53.75,1,3,2012.43
68,2,31,94.12,1,1,2912.89
60,1,17,84.14,0,1,1412.87
44,1,31,43.61,0,2,1280.33
73,1,67,145.18,0,2,9742.9
74,1,29,11.61,2,2,361.73
46,1,20,56.32,1,3,1098.84
65,1,48,147.43,1,2,7038.85
24,0,60,87.86,0,2,5314.54
29,0,63,29.87,0,3,1851.57
31,1,17,149.15,0,2,2552.33
41,1,53,73.94,0,2,4051.15
30,1,69,75.1,1,2,5216.13
64,1,36,81.43,1,2,2831.93
42,0,25,72.28,1,3,1815.56
30,1,30,64.7,2,2,1921.05
24,0,18,88.01,0,3,1517.02
56,1,60,27.53,0,0,1657.78
22,1,26,24.21,0,1,630.02
70,1,61,114.85,0,2,7029.55
34,1,65,142.83,2,0,9345.04
30,0,68,79.33,0,1,5314.25
22,1,25,42.23,2,2,1081.7
72,1,57,134.97,0,3,7742.84
45,1,42,11.69,1,2,428.55
73,2,72,48.62,0,1,3571.49
21,1,13,16.44,0,3,248.63
42,1,47,40.27,0,2,1892.96
78,0,62,104.24,2,3,6527.92
39,0,55,18.86,0,2,1094.17
21,0,28,84.73,0,3,2409.42
46,1,5,116.45,0,1,602.9
54,2,16,44.09,0,1,725.29
77,1,10,124.24,0,1,1357.33
49,1,7,12.07,0,2,63.91
48,2,37,33.13,1,2,1225.45
25,1,54,53.88,0,3,2895.29
36,1,8,119.38,0,2,861.57
41,0,2,107.04,1,2,247.55
40,0,37,105.84,0,0,3746.93
63,1,17,114.95,2,2,1952.55
20,0,72,80.36,0,0,5761.46
24,0,14,25.74,0,0,288.89
61,1,56,127.79,0,0,7184.84
68,0,1,25.61,0,1,14.4
79,0,37,40.12,2,2,1568.35
39,0,36,70.44,0,1,2511.23
47,1,17,55.0,2,3,975.21
35,1,60,58.56,1,0,3472.64
73,1,38,98.59,2,2,3696.49
28,1,29,57.44,0,2,1684.26
59,0,56,144.46,0,3,8040.15
27,0,12,100.39,0,0,1100.15
43,0,59,41.53,2,2,2522.7
71,1,71,68.01,2,3,4936.74
27,0,52,46.32,0,3,2444.7
21,1,30,128.95,0,0,3852.97
55,1,10,126.12,1,2,1305.81
76,1,35,145.94,0,3,5136.66
47,1,68,128.14,0,0,8651.58
33,1,22,120.39,0,2,2589.72
23,0,51,135.33,0,0,6840.01
73,0,28,43.27,0,1,1127.26
57,0,3,19.38,0,2,30.83
63,0,24,65.44,0,3,1535.66
66,0,37,145.83,0,2,5394.11
23,1,69,53.42,2,2,3669.83
69,1,14,23.24,0,3,285.94
48,0,61,115.66,1,2,7104.23
31,1,53,145.02,2,3,7680.7
38,1,44,140.39,0,3,6198.93
62,0,12,26.77,2,3,336.68
76,1,59,18.04,2,1,980.95
71,0,21,133.14,1,2,2821.54
32,0,1,23.54,1,3,90.56
20,0,15,107.53,0,3,1666.13
61,1,36,49.96,0,3,1785.15
52,1,9,16.79,1,1,104.72
69,1,59,147.21,2,2,8721.82
35,1,29,26.53,0,1,840.09
75,0,52,80.52,0,2,4187.35
58,1,3,119.81,1,0,403.01
77,0,15,97.14,1,1,1394.4
31,1,46,58.67,0,1,2684.23
77,1,10,121.86,2,3,1247.05
18,0,43,104.83,2,2,4543.93
35,1,67,111.51,1,1,7421.17
46,1,4,72.68,0,3,241.69
22,1,20,113.62,1,3,2285.52
29,1,4,58.9,0,3,317.94
